source file,byte offset,length,raw bytes as hex,decoded Japanese
6/S6014.DAT,0x488BE,16,DD A4 4B 2E D2 32 36 28 DD D3 1C 2E 36 4A 48 3C,落ちこぼれとは誰のことじゃ？
6/S6014.DAT,0x4890A,58,E5 03 42 57 57 5C 47 1C DD 8F DD 9D 67 34 7F 69 34 E6 01 E5 03 DD 3A 53 64 31 7C 1C 41 1C C3 E6 01 E5 03 57 64 67 DD 9E 30 1C DD BF 74 E6 01 E5 03 40 29 75 39 24 1B 1B 40 37,"<CTRL:E5:03>アララトスの遺跡ダンジョン
<CTRL:E5:03>ミルマーナのその後
<CTRL:E5:03>ラマダ寺での修行
<CTRL:E5:03>やつっり、いいや。"
6/S6014.DAT,0x4898E,43,6C 69 72 34 25 E6 01 42 57 57 5C 47 1C DD 8F DD 9D 67 34 7F 69 34 28 E6 01 DE 09 DD 42 23 DD B2 DE D2 2A DE A0 1B 3D 26 30 2B 37,"チョピン 
アララトスの遺跡ダンジョンは
相当に階層が深いようです。"
6/S6014.DAT,0x489EC,52,6C 69 72 34 25 E6 01 1D 20 23 28 24 5F 34 47 62 31 23 DD 1E 33 32 1F 24 E6 01 3F 41 2E 23 1E 20 1D 1B 42 4E DD 60 77 6B 31 38 3F 22 36 E6 01 D3 44 27 2B 37,"チョピン 
なかには、モンスターに守られた、
あそこにしかないアクセサリーもあると
聞きます。"
6/S6014.DAT,0x48A52,34,6C 69 72 34 25 E6 01 61 DE 38 1E 38 20 4C 21 24 CF 23 28 74 29 21 6D 22 1C 38 E6 01 3D 1B 1C 30 28 3C,"チョピン 
力試しもかねて、時には行つてみるのも
よいのでは？"
6/S6014.DAT,0x48AA8,30,41 26 4A 48 24 3B 27 46 33 1C 61 30 DD C9 2F E6 01 54 2D 54 2D 87 23 86 32 22 2D 4A 48 02,"そうじゃ、おまえらの力で宝を
どんどん手に入れるんじゃ!"
6/S6014.DAT,0x48AFA,42,38 4B 55 2D 24 87 23 86 32 1F C3 28 43 1E 23 27 20 59 2D 1E 48 1B 37 E6 01 DD B5 D6 82 DD B5 D6 82 DD B5 D6 82 DD B5 D6 82 37,"もちろん、手に入れた後はわしにまかせんしゃい。
キャッキャッキャッキャッ。"
6/S6014.DAT,0x48B58,12,27 20 59 22 DE BA 1D 1B 30 1E 73 02,まかせる訳ないでしょ!
6/S6014.DAT,0x48BA2,34,6C 69 72 34 25 E6 01 5C DD 14 31 DD 6D 1C DD 10 1C B4 6D 1C 4D 4F 2F E6 01 3B D2 46 21 1B 27 2B 20 3C,"チョピン 
トヨーケの森のベみの精霊を
おぼえていますか？"
6/S6014.DAT,0x48BF6,33,6C 69 72 34 25 E6 01 DD 73 DE 6B 28 1B 45 38 BE DD 06 2F A0 DD 1E 29 21 3E 32 21 E6 01 1B 27 2B 37,"チョピン 
彼女はいつも我々を見守つてくれて
います。"
6/S6014.DAT,0x48C4A,58,6C 69 72 34 25 E6 01 DD 3A 53 64 31 7C 23 28 24 14 BC C2 AF 5C 53 DD 23 6B 42 2A E6 01 3F 22 7A 30 2B 1E 24 CF 23 28 74 29 21 24 E6 01 B0 2F D3 3E 1C 38 3D 1B 30 1E 73 26 37,"チョピン 
ミルマーナには、3カ所バトルエリアが
あるこですし、時には行つて、
話を聞くのもよいでしょう。"
6/S6014.DAT,0x48CB6,27,6C 69 72 34 25 E6 01 74 3E 36 DF 0B DD 80 DD 58 2F 38 33 46 22 3D 26 30 2B 3D 37,"チョピン 
行くと万能薬をもらえるようですよ。"
6/S6014.DAT,0x48D06,8,40 3A 1E DE B6 1C 26 37,やさしいのう。
6/S6014.DAT,0x48D4C,47,6C 69 72 34 25 E6 01 57 64 67 23 DD AB 29 1F 84 83 28 24 E6 01 DD 9E 2F DD BF 74 1C 89 36 1E 21 E6 01 DD 34 DE 8F 1E 21 1B 22 3D 26 30 2B 37,"チョピン 
ラマダに残つた僧達は、
寺を修行の場として
解放しているようです。"
6/S6014.DAT,0x48DAE,45,6C 69 72 34 25 E6 01 A4 B2 1C DD 19 3A 2F DE 38 1E 1F 3E 1D 29 1F 89 DD AC 23 24 E6 01 DD 36 4B 3D 29 21 6D 21 28 54 26 30 1E 73 26 37,"チョピン 
自分の強さを試したくなつた場合に、
立ちよつてみてはどうでしょう。"
6/S6014.DAT,0x48E10,10,DD D1 96 83 3D 2C 2C 2C 2C 37,弟子達よ・・・・。
6/S6014.DAT,0x48E58,22,6C 69 72 34 25 E6 01 54 32 23 45 1B 21 3B B0 1E 1E 27 1E 73 26 3C,"チョピン 
どれについてお話ししましょう？"
6/S6014.DAT,0x48EB0,51,E5 03 47 5C 31 34 77 31 4E 53 E6 01 E5 03 6B 34 80 1C DE B1 DE CA DE D5 DD 97 E6 01 E5 03 DD 78 DD 7B DE 6E 23 45 1B 21 E6 01 E5 03 DD 2A 1C DD F7 31 7F,"<CTRL:E5:03>ストーンサークル
<CTRL:E5:03>リングの位置設定
<CTRL:E5:03>召喚獣について
<CTRL:E5:03>次のページ"
6/S6014.DAT,0x48F2C,42,E5 03 D7 D1 1C DD DF DE 7A E6 01 E5 03 93 DD 4C 89 E6 01 E5 03 DD B5 31 5C 71 DE B4 31 53 E6 01 E5 03 40 29 75 39 1B 1B 40 37,"<CTRL:E5:03>ポコの楽器
<CTRL:E5:03>闘技場
<CTRL:E5:03>キートウオール
<CTRL:E5:03>やつっりいいや。"
6/S6014.DAT,0x48F9E,47,E5 03 47 5C 31 34 77 31 4E 53 E6 01 E5 03 6B 34 80 1C DE B1 DE CA DE D5 DD 97 E6 01 E5 03 DD 78 DD 7B DE 6E E6 01 E5 03 DD 2A 1C DD F7 31 7F,"<CTRL:E5:03>ストーンサークル
<CTRL:E5:03>リングの位置設定
<CTRL:E5:03>召喚獣
<CTRL:E5:03>次のページ"
6/S6014.DAT,0x49016,41,E5 03 D7 D1 1C DD DF DE 7A E6 01 E5 03 93 DD 4C 89 E6 01 E5 03 DD B5 31 5C 71 DE B4 31 53 E6 01 E5 03 DD 2A 1C DD F7 31 7F,"<CTRL:E5:03>ポコの楽器
<CTRL:E5:03>闘技場
<CTRL:E5:03>キートウオール
<CTRL:E5:03>次のページ"
6/S6014.DAT,0x49088,56,E5 03 57 64 67 DD 9E 1C DD BF 74 E6 01 E5 03 A2 64 34 60 34 80 47 5C 31 34 E6 01 E5 03 42 4E DD 60 77 6B 31 5B 44 DD 4F 1C 3B 99 5A E6 01 E5 03 40 29 75 39 1B 1B 40 37,"<CTRL:E5:03>ラマダ寺の修行
<CTRL:E5:03>ロマンシングストーン
<CTRL:E5:03>アクセサリー<G:90>きぬのおび<G:89>
<CTRL:E5:03>やつっりいいや。"
6/S6014.DAT,0x49102,50,6C 69 72 34 25 E6 01 DD 3C 31 DD 4D 34 3A 2D 2A DD 99 88 23 1D 29 1F C3 23 8F 53 DD 56 47 1C DE F2 1C 47 5C 31 34 77 31 4E 53 8A 74 44 27 1E 1F 20 3C,"チョピン 
ゴーゲンさんが仲聞になつた後にオルカスの丘のストーンサークルへ行きましたか？"
6/S6014.DAT,0x49166,42,6C 69 72 34 25 E6 01 2E 2E 30 28 24 3F 22 42 65 DB D8 2A 87 23 86 39 27 2B 37 47 5C 31 34 77 31 4E 53 35 49 23 DF 61 DF 61 37,"チョピン 
ここでは、あるアイテムが手に入ります。ストーンサークルだけに・・。"
6/S6014.DAT,0x491C6,50,6C 69 72 34 25 E6 01 AF 5C 53 DD 64 23 24 A4 B2 1C 62 31 34 30 E6 01 47 62 31 5C DD A1 62 34 2F 3B 2B 36 E6 01 47 DB 31 62 47 2F A0 32 27 2B 3D 4C 37,"チョピン 
バトル中に、自分のターンで
スタートボタンをおすと
ステータスを見れますよね。"
6/S6014.DAT,0x4922A,55,6C 69 72 34 25 E6 01 41 1C CF 23 24 BC 31 DE 4D 53 36 E7 02 30 6B 34 80 1C DD 64 1C DD 4C 2F DE 0A 2D 30 42 65 D1 34 1C DE B1 DE CA 2F DD 15 46 33 32 22 2D 30 2B 37,"チョピン 
その時に、カーソルと<CTRL:E7:02>でリングの中の技を選んでアイコンの位置を変えられるんです。"
6/S6014.DAT,0x49294,40,6C 69 72 34 25 E6 01 2E 32 28 24 8E DD 20 DD 15 46 22 36 DD 60 31 C9 3A 32 22 1C 30 E6 01 8C 29 36 DD 33 46 27 2B 3D 37,"チョピン 
これは、一度変えるとセーフされるので
すつと使えますよ。"
6/S6014.DAT,0x492F2,68,6C 69 72 34 25 E6 01 DD 78 DD 7B DE 6E 28 DD 08 DD 25 30 17 27 30 1D 22 36 D3 1B 21 3B 39 27 2B 37 DD 64 23 28 A0 45 20 39 23 3E 1B 38 1C 38 1B 22 3D 26 1D 1C 30 3F 4B 2E 4B DE 07 1E 21 6D 21 70 3A 1B 37,"チョピン 
召喚獣は全部で6までなると聞いております。中には見つかりにくいものもいるようなのであちこち探してみて下さい。"
6/S6014.DAT,0x4936C,64,6C 69 72 34 25 E6 01 D7 D1 CB 1C DD DF DE 7A 28 24 DD 08 DD 25 30 19 45 23 1D 22 36 D3 1B 21 3B 39 27 2B 37 DD 08 DD 25 A0 45 20 22 36 24 20 1D 39 DD 19 1B 66 DD 77 23 1D 32 41 26 30 2B 4C 37,"チョピン 
ポコ様の楽器は、全部で8つになると聞いております。全部見つかると、かなり強い兵隊になれそうですね。"
6/S6014.DAT,0x493E2,41,6C 69 72 34 25 E6 01 41 1C C3 1C 93 DD 4C 89 30 28 24 AF 5C 53 23 D5 29 1F DE D7 2F DE D7 46 21 1B 22 6D 1F 1B 30 2B 4C 37,"チョピン 
その後の闘技場では、バトルに勝つた数を数えているみたいですね。"
6/S6014.DAT,0x4943E,42,6C 69 72 34 25 E6 01 44 29 36 24 1B 1B 2E 36 2A 3F 39 27 2B 20 33 E6 01 2A 2D 58 29 21 DD F5 55 3E 2F DD EF 29 21 70 3A 1B 37,"チョピン 
きつと、いいことがありますから
がんばつて記ろくを作つて下さい。"
6/S6014.DAT,0x4949E,66,6C 69 72 34 25 E6 01 DD 3C 31 DD 4D 34 CB 1C DD B5 31 5C 71 DE B4 31 53 1C DD 1B DD 51 1C DD 0A 23 5B 50 44 1D DD 41 DE 06 5A 2F DE 04 9C DD 5D B5 36 50 DD 41 76 2A E6 01 DD C4 2E 22 41 26 30 2B 37,"チョピン 
ゴーゲン様のキートウオールの魔法の火に<G:90>大きな爆弾<G:89>を投げ込むと大爆発が
起こるそうです。"
6/S6014.DAT,0x49512,36,6C 69 72 34 25 E6 01 5F 34 47 62 31 1C DD D4 1B 36 2E 55 30 DD 33 29 21 6D 21 28 E6 01 54 26 30 1E 73 26 37,"チョピン 
モンスターの多いところで使つてみては
どうでしょう。"
6/S6014.DAT,0x4956C,68,6C 69 72 34 25 E6 01 57 64 67 DD 9E 30 28 24 57 34 4E 2F DE D5 49 21 DD BF 74 2F 74 29 21 1B 22 3D 26 30 2B 2A 24 41 1C DD 08 21 2F DD 79 46 22 36 87 23 86 22 42 4E DD 60 77 6B 31 2A 3F 22 3D 26 30 2B 37,"チョピン 
ラマダ寺では、ランクを設けて修行を行つているようですが、その全てを終えると手に入るアクセサリーがあるようです。"
6/S6014.DAT,0x495E2,38,6C 69 72 34 25 E6 01 1F 35 24 57 64 67 DD 9E 30 38 33 46 22 43 49 30 28 1D 1B 3D 26 30 2B 2A DF 61 DF 61 DF 61 37,"チョピン 
ただ、ラマダ寺でもらえるわけではないようですが・・・。"
6/S6014.DAT,0x4963E,66,6C 69 72 34 25 E6 01 A2 64 34 60 34 80 47 5C 31 34 1C 3F 22 89 C2 2A 43 20 39 27 1E 1F 37 12 45 28 47 78 6B 42 1C 5C 71 DD 39 DD 03 53 E6 01 12 45 28 42 57 57 5C 47 1C DD 8F DD 9D 67 34 7F 69 34 24,"チョピン 
ロマンシングストーンのある場所がわかりました。1つはスメリアのトウヴィル
1つはアララトスの遺跡ダンジョン、"
6/S6014.DAT,0x496B2,52,6C 69 72 34 25 E6 01 12 45 28 DD 3C 31 DD 4D 34 CB 2A 24 DD 2B C3 1C 12 45 28 42 31 4E 3A 2D 1C B7 B9 2A DD 09 29 21 33 29 1E 48 29 1F 6D 1F 1B 30 2B 4C 37,"チョピン 
1つはゴーゲン様が、最後の1つはアークさんの父上が持つてらつしゃつたみたいですね。"
6/S6014.DAT,0x4971C,67,6C 69 72 34 25 E6 01 63 93 30 1C DD DE DE 75 DD D2 2A DF 17 23 1D 22 42 4E DD 60 77 6B 31 2A 3F 22 3D 26 30 2B 37 DE 26 AE 28 5B 44 DD 4F 1C 3B 99 5A 37 E6 01 DD D3 30 38 DD 33 46 22 3D 26 30 2B 4C 37,"チョピン 
戦闘での経験値が倍になるアクセサリーがあるようです。名前は<G:90>きぬのおび<G:89>。
誰でも使えるようですね。"
6/S6021.DAT,0x48498,26,6D 21 6D 21 E6 01 5B DD 01 44 DD 85 39 1C DE 2F 5A 2F 87 23 1B 32 4B 48 29 1F,"みてみて
<G:90>向き直りの笛<G:89>を手にいれちゃつた"
6/S6021.DAT,0x485C4,35,2E 2D 1D DD 7C 49 DD 49 23 1B 1B 3D 26 23 DE 89 DD 3E 3A 32 21 1B 1F 1D 2D 21 E4 15 2C E4 15 2C E4 15 2C,こんな化け物にいいように利用されていたなんて<CTRL:E4:15>・<CTRL:E4:15>・<CTRL:E4:15>・
6/S6021.DAT,0x4861C,45,AC DD 53 2F DD 48 32 24 DE 62 46 21 DD 19 3E 1D 22 7A 35 49 23 DE E0 DD EB 1E 1F DD 11 23 24 5F 34 47 62 31 2A 45 49 2E 2D 35 1C 4C 37,目的を忘れ、鍛えて強くなるこだけに執着した心に、モンスターがつけこんだのね。
6/S6021.DAT,0x48684,27,30 28 24 E4 0B 27 8C 57 64 67 9B 27 30 DD E3 DD 81 1E 21 38 33 3B 26 20 1C DD 57,では、<CTRL:E4:0B>ますラマダ山まで案内してもらおうかのう
6/S6022.DAT,0x47A14,65,2E 1C 5E 23 13 11 11 11 DA 88 E6 01 26 49 45 2A 32 21 1B 22 DE 14 DD 51 2F DD 33 26 DD 5A DE 99 30 E6 01 57 64 67 DD 6A 36 1B 26 DD 6A 46 1C 38 36 30 E6 01 DD BF 74 23 28 9C B5 84 83 33 1E 1B 37,"この国に2000年聞
うけつがれている拳法を使う集団で
ラマダ教という教えのもとで
修行にはげむ僧達らしい。"
6/S6022.DAT,0x47A62,46,41 2E 30 1C DD BF DD FC 23 1F 46 1F 7E 28 E6 01 28 2A 4C 1C 3D 26 23 DD 19 4A 2D 1D DD 2D 36 E6 01 5B A9 5A 36 1B 26 38 1C 2F DD 33 29 21,"そこでの修練にたえた者は
はがねのように強じんな体と
<G:90>気<G:89>というものを使つて"
6/S6022.DAT,0x47A9C,27,DE 88 32 1F 7E 23 67 78 31 7F 2F E6 01 DD 3F 46 22 2E 36 2A 30 44 22 33 1E 1B 37,"連れた者にダメージを
与えることができるらしい。"
6/S6022.DAT,0x47AC4,31,1D 2D 30 38 24 52 88 66 DE 7A 36 1E 21 E6 01 DD AF 32 33 32 21 1B 22 29 21 1B 26 B0 4A 48 37,"なんでも、人聞兵器として
恐れられているつていう話じゃ。"
6/S6031.DAT,0x478E4,32,84 C7 25 E6 01 DE 51 1C BB DF 01 33 2A 24 2E 4B 33 23 DD 01 20 29 21 E6 01 1B 22 3D 26 30 2B 37,"僧正 
例のヤツらが、こちらに向かつて
いるようです。"
6/S6031.DAT,0x47944,40,50 84 C7 25 E6 01 AC DD 53 28 57 64 67 9B 1C 4D 4F 1C DE 16 56 20 E6 01 E4 3D 2C E4 1F 2C E4 1F 2C E4 1F 2C E4 1F 2C 37,"大僧正 
目的はラマダ山の精霊の救出か
<CTRL:E4:3D>・・・・・。"
6/S6031.DAT,0x479AC,32,84 C7 25 E6 01 1E 73 59 2D DD 1C DD D7 1C 52 88 E6 01 DD AF 22 22 23 DE 9B 33 2D 4A 48 55 26 37,"僧正 
しょせん生身の人聞
恐るるに足らんじゃろう。"
6/S6031.DAT,0x47A1A,35,84 C7 25 E6 01 40 45 33 2F 3F 27 3E 6D 1D 1B C4 2A 1B 1B E6 01 1D 23 40 33 50 44 1D 61 2F DE 48 4A 22 37,"僧正 
やつらをあまくみない方がいい
なにやら大きな力を感じる。"
6/S6031.DAT,0x47A7E,16,50 84 C7 25 E6 01 65 31 DD 02 2F DD C2 DD 35 37,"大僧正 
イーガを呼ベ。"
6/S6031.DAT,0x47AEA,14,3B DD C2 99 30 1E 73 26 20 50 84 C7 CB 37,お呼びでしょうか大僧正様。
6/S6031.DAT,0x47B2A,58,50 84 C7 25 E6 01 65 31 DD 02 3D 24 BE DD 16 1C DD 1E 39 45 DD F9 49 22 57 64 67 9B DD EA 1C 50 DD DE DE 2E 09 35 1B 44 73 26 21 2D 0A 2F DD 76 1B 23 3E 22 38 1C 2A 1B 22 37,"大僧正 
イーガよ、我等の守りつづけるラマダ山頂の大経典(だいきょうてん)を奪いにくるものがいる。"
6/S6031.DAT,0x47B96,27,50 84 C7 25 E6 01 3B 27 46 1C DE 14 30 DD 28 1E DE 45 29 21 28 3E 32 DD 4F 20 37,"大僧正 
おまえの拳で消し去つてはくれぬか。"
6/S6031.DAT,0x47BE6,28,BE DD 06 30 3A 46 DE 5E 29 1F 2E 36 1C 1D 1B E6 01 57 64 67 9B 23 86 55 26 36 28 37,"我々でさえ帰つたことのない
ラマダ山に入ろうとは。"
6/S6031.DAT,0x47C34,49,50 84 C7 25 E6 01 50 DD DE DE 2E 2F DD 09 4B 56 3A 32 32 58 E6 01 DD 0F DD 44 1C DD 4C 2A DD 92 33 20 23 1D 39 E6 01 DD AF 55 1E 1B 7A 23 1D 22 37,"大僧正 
大経典を持ち出されれば
封印の技が明らかになり
恐ろしいこになる。"
6/S6031.DAT,0x47C98,12,50 84 C7 25 E6 01 DD 91 2D 35 6A 37,"大僧正 
頼んだぞ。"
6/S6031.DAT,0x47CD8,4,DE 0D C6 37,承知。
6/S6032.DAT,0x47994,17,50 84 C7 CB 24 E4 3D 3B B0 2A 79 DD 3D 1B 27 2B 37,大僧正様、<CTRL:E4:3D>お話がございます。
6/S6032.DAT,0x479DE,37,50 84 C7 25 E6 01 6E 2F 91 29 21 3B 22 1C 35 02 E6 01 41 1C 7E 83 2A 6E 7E 20 28 3B AE 23 DD 07 46 1F 28 8C 37,"大僧正 
何を言つておるのだ!
その者達が何者かはお前に伝えたはす。"
6/S6032.DAT,0x47A36,55,50 84 C7 25 E6 01 41 BB DF 01 33 2F DD E4 32 21 2E 1C DD 25 DE 1C 23 86 29 21 3E 22 36 1B 26 7A 28 24 BE 33 2F DD FE DD AA 22 7A 36 36 22 2A 24 E6 01 3D 1B 20 02 3C,"大僧正 
そヤツらを連れてこの部屋に入つてくるというこは、我らを裏切ることとるが、
よいか!？"
6/S6032.DAT,0x47AA2,33,6E 2F 3B 29 1E 48 1B 27 2B 20 3C E6 01 E4 3D 1F 35 85 28 2E 1C DD 9E 1C DD 6A 46 2A DF 61 DF 61 37,"何をおつしゃいますか？
<CTRL:E4:3D>ただ私はこの寺の教えが・・。"
6/S6032.DAT,0x47AF8,33,6E 38 6D 46 21 1D 1B 36 9F 29 21 1B 22 1C 3C 6D 29 36 38 1D 1B 27 4C 28 E6 01 3B 3D 1E 1D 3A 1B 37,"何もみえてないと思つているの？みつともないまねは
およしなさい。"
6/S6032.DAT,0x47B62,40,DD AE 23 DF 56 22 3F 1D 1F 1C DE 39 28 E6 01 50 84 C7 30 38 1D 2D 30 38 1D 1B E4 1F E6 01 1F 35 1C 5F 34 47 62 31 3D 02,"鏡に映るあなたの姿は
大僧正でもなんでもない
ただのモンスターよ!"
6/S6032.DAT,0x47C38,13,50 84 C7 25 E6 01 DD B6 D6 31 02 E4 29,"大僧正 
ベャー!<CTRL:E4:29>"
6/S6032.DAT,0x47C94,9,2E 1C 70 28 DD 52 89 35 02,この下は道場だ!
6/S6041.DAT,0x48626,21,2E 32 2A 24 E4 3D E6 01 92 9B 1C DE 39 1D 1C 20 DF 61 DF 61 37,"これが、<CTRL:E4:3D>
本山の姿なのか・・。"
6/S6041.DAT,0x4867E,43,44 29 36 50 84 C7 2A 5F 34 47 62 31 23 E6 01 DD 29 29 21 DD A8 43 33 32 1F CF 23 24 E6 01 DD C0 33 3A 32 1F 2D 30 1E 73 26 4C 37,"きつと大僧正がモンスターに
取つて代わられた時に、
荒らされたんでしょうね。"
6/S6041.DAT,0x486E6,11,DD DE DE 2E 38 DD 6F 1B 1C 20 37,経典も無いのか。
6/S6041.DAT,0x48724,19,41 2D 1D 38 2D 23 DD 91 29 36 22 20 33 1B 20 2D 1C 35 02,そんなもんに頼つとるからいかんのだ!
6/S6041.DAT,0x487C0,59,90 1C 4D 4F 25 E6 01 57 64 67 1C DD 4C 28 E6 01 50 90 36 50 A9 1C 61 2F 5B A9 5A 36 1E 21 56 2B DD 4C E6 01 50 90 8A 1C DE 48 DE A4 23 3D 29 21 DD E1 DD 80 23 1D 22 38 1C 35 37,"地の精霊 
ラマダの技は
大地と大気の力を<G:90>気<G:89>として出す技
大地への感謝によつて可能になるものだ。"
6/S6041.DAT,0x4882E,50,90 1C 4D 4F 25 E6 01 41 32 2F 24 DD 88 87 DD 66 58 20 39 27 4C 21 E6 01 DE AD DE 0D 09 49 1B 1E 73 26 0A 2B 22 20 33 2E 26 1D 29 21 E6 01 1E 27 26 37,"地の精霊 
それを、小手先ばかりまねて
継承(けいしょう)するからこうなつて
しまう。"
6/S6041.DAT,0x488A2,9,3F 1D 1F 28 90 1C 4D 4F 3C,あなたは地の精霊？
6/S6041.DAT,0x488DE,47,90 1C 4D 4F 25 E6 01 1B 20 23 38 E6 01 E4 3D 2E 1C DD 4C 28 24 52 88 DD 82 68 1C DD 54 1B 7A 1C 1F 51 23 E6 01 DF 38 49 1F 1C 30 28 1D 1B 37,"地の精霊 
いかにも
<CTRL:E4:3D>この技は、人聞同士の争いこのために
授けたのではない。"
6/S6041.DAT,0x48940,71,90 1C 4D 4F 25 E6 01 A4 B2 83 2A 2B 26 DD 18 A9 24 DD 30 DD 35 22 DD 49 36 DD 82 4A CB 23 E6 01 1B 45 1C 88 23 20 24 DD 42 DD D6 A4 B2 83 2A DD A7 33 32 22 38 1C 36 9F 1B DD 5D B5 20 33 DD 04 2A 6D DD 5B 51 22 37,"地の精霊 
自分達がすう空気、食ベる物と同じ様に
いつの聞にか、当然自分達が得られるものと思い込むからゆがみ始める。"
6/S6041.DAT,0x489C2,33,90 1C 4D 4F 25 E6 01 3B 27 46 33 52 88 35 49 1C 1F 51 1C 38 1C 1D 54 E6 01 6E 38 1D 1B 2D 4A 48 37,"地の精霊 
おまえら人聞だけのためのものなど
何もないんじゃ。"
6/S6041.DAT,0x48A16,45,90 1C 4D 4F 25 E6 01 3F 22 1C 28 24 E6 01 2E 1C CE DD 12 23 DD 1C 44 22 38 1C DD 08 21 2A E6 01 B2 20 4B 3F 26 38 1C 58 20 39 4A 48 37,"地の精霊 
あるのは、
この世界に生きるもの全てが
分かちあうものばかりじゃ。"
6/S6041.DAT,0x48A76,43,90 1C 4D 4F 25 E6 01 2E 1C 7A 2F 24 DD 48 32 22 30 1D 1B 6A E6 01 41 1C DD 7E DD 87 1C 38 36 23 5B 90 1C 94 5A 2F DD BC 41 26 37,"地の精霊 
このこを、忘れるでないぞ
その約束のもとに<G:90>地の石<G:89>を渡そう。"
6/S6041.DAT,0x48B1A,12,5B 90 1C 94 5A 2F 87 23 86 32 1F 37,<G:90>地の石<G:89>を手に入れた。
6/S6041.DAT,0x48B6C,21,90 1C 4D 4F 25 E6 01 43 1E 33 28 1B 45 30 38 A0 21 1B 22 6A 37,"地の精霊 
わしらはいつでも見ているぞ。"
6/S6051.DAT,0x47AB4,14,2E 32 2A 57 64 67 DD 9E 20 DF 61 DF 61 37,これがラマダ寺か・・。
6/S6051.DAT,0x47AF6,37,B0 30 28 2E 2E 2F DD 75 22 DE FE DD 6B 23 E6 01 57 64 67 9B 8A 1C 86 39 DE 13 28 E6 01 1D 1B 36 1B 26 7A 35 37,"話ではここを通る以外に
ラマダ山への入り口は
ないというこだ。"
6/S6051.DAT,0x47BA8,39,57 64 67 9B 1C DD DE DE 2E 2F DD 24 1E 1B 33 1E 1B 2A 9B 1C DD 64 23 28 8E DE BD 38 86 32 22 43 49 23 28 1B 20 2D 37,ラマダ山の経典を欲しいらしいが山の中には一歩も入れるわけにはいかん。
6/S6051.DAT,0x47C04,30,DD DE DE 2E 3C E4 3D E6 01 BE DD 06 28 9B 23 DD 67 B5 4D 4F 36 B0 2F 1E 1F 1B 35 49 35 37,"経典？<CTRL:E4:3D>
我々は山に住む精霊と話をしたいだけだ。"
6/S6051.DAT,0x47C56,40,2E 1C DE 17 23 DE F0 2D 30 27 35 DF 58 2F 45 3E 1C 20 2E 4B 33 28 50 84 C7 CB 2A E6 01 6E 38 20 38 3B A0 DD 75 1E 35 37,"この期に及んでまだ嘘をつくのかこちらは大僧正様が
何もかもお見通しだ。"
6/S6051.DAT,0x47CB2,13,6E 2F 91 29 21 38 B5 35 1C 3D 26 4C 37,何を言つてもむだのようね。
6/S6051.DAT,0x47CF4,32,BE DD 06 38 24 4B 36 43 49 3F 39 30 1C DD 57 E6 01 DD 04 8C 22 43 49 23 28 1B 20 2D 1C 4A 48 37,"我々も、ちとわけありでのう
ゆするわけにはいかんのじゃ。"
6/S6051.DAT,0x47D48,44,1E 20 1E E6 01 2E 2E 30 93 46 58 43 1E 33 38 DD CC DD 22 4A 48 E6 01 3B 41 33 3E DD D4 3E 1C DD 22 52 2A 56 22 E6 01 4A 48 55 26 37,"しかし
ここで闘えばわしらも必死じゃ
おそらく多くの死人が出る
じゃろう。"
6/S6051.DAT,0x47DB6,14,BE 2A 84 66 28 DD 22 1D 54 DD AF 32 2D 02,我が僧兵は死など恐れん!
6/S6051.DAT,0x47DF8,11,27 3F 41 26 3F 45 3E 1D 22 1D 37,まあそうあつくなるな。
6/S6051.DAT,0x47E46,31,2E 1C DD D9 DA 36 3B DD DB 30 8E DD 9A 8E 1C D5 DD CB 2F 2B 22 36 1B 26 1C 28 54 26 4A 48 3C,この少年とお主で一対一の勝負をするというのはどうじゃ？
6/S6051.DAT,0x47E9A,56,DD 73 2A DD CB 49 32 58 BE DD 06 28 3B 36 1D 1E 3E E6 01 DD C5 55 26 37 E6 01 1E 20 1E BE DD 06 2A D5 29 1F 89 DD AC 28 E6 01 43 1E 33 1C B0 2F D3 1B 21 38 33 3B 26 37,"彼が負ければ我々はおとなしく
帰ろう。
しかし我々が勝つた場合は
わしらの話を聞いてもらおう。"
6/S6051.DAT,0x47F14,28,3D 20 55 26 E4 3D E4 3D E6 01 DD 88 DD 3D 20 1E 1B 7A 2F DD 8B 46 22 30 1D 1B 6A 37,"よかろう<CTRL:E4:3D><CTRL:E4:3D>
小ざかしいこを考えるでないぞ。"
6/S6052.DAT,0x4792C,20,DD D1 96 25 E6 01 57 64 67 9B 1C CB 96 28 54 26 30 2B 20 3C,"弟子 
ラマダ山の様子はどうですか？"
6/S6053.DAT,0x47A66,19,85 38 24 DD 82 74 3A 59 21 28 E6 01 38 33 46 27 1B 20 3C,"私も、同行させては
もらえまいか？"
6/S6053.DAT,0x47AAE,47,A4 B2 2A 14 11 DA 88 30 24 DD DC 29 21 1E 27 29 1F 38 1C 2F 24 3F 1D 1F 2A 1F 36 DD B8 2B 22 2E 36 30 DD 29 39 D9 59 41 26 1D A9 2A 2B 22 37,自分が30年聞で、失つてしまつたものを、あなたがたと旅することで取り戻せそうな気がする。
6/S6053.DAT,0x47B12,28,2E 29 4B 36 1E 21 38 DD 91 38 1E 1B 2D 35 49 54 E4 1F 2C E4 1F 2C E4 1F 2C E4 1F 37,こつちとしても頼もしいんだけど・・・。
