category,id,status,severity,finding,evidence
DAT_UI,5/S5012.DAT:47D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=98; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5012.DAT:47DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=99; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5012.DAT:47E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=100; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5012.DAT:47E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=101; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5013.DAT:46D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=103; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5013.DAT:46DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=104; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5013.DAT:46E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=105; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5013.DAT:46E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=106; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5013.DAT:48F80,CONFIRMED_DEFECT,MEDIUM,"Original glyphs say ヒートウォール (Heat Wall), but current menu says 키토우올. Main skill_name29 is 히트 월. Original heat spell name was misread and its tutorial menu no longer matches the selectable skill.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=116; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,5/S5013.DAT:4906A,CONFIRMED_DEFECT,MEDIUM,"Original glyphs say ヒートウォール (Heat Wall), but current menu says 키토우올. Main skill_name29 is 히트 월. Original heat spell name was misread and its tutorial menu no longer matches the selectable skill.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=118; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,5/S5013.DAT:490DC,CONFIRMED_DEFECT,MEDIUM,Same equipment きぬのおび is 비단 띠 here versus equipment_name4 비단 허리띠. Cross-UI item name inconsistency; do not alter its mechanics.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=119; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,6/S6011.DAT:47D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=120; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6011.DAT:47DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=121; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6011.DAT:47E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=122; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6011.DAT:47E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=123; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6012.DAT:47D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=124; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6012.DAT:47DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=125; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6012.DAT:47E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=126; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6012.DAT:47E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=127; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6013.DAT:47D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=128; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6013.DAT:47DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=129; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6013.DAT:47E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=130; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6013.DAT:47E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=131; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6014.DAT:46D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=133; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6014.DAT:46DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=134; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6014.DAT:46E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=135; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6014.DAT:46E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=136; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6014.DAT:48F2C,CONFIRMED_DEFECT,MEDIUM,"Original glyphs say ヒートウォール (Heat Wall), but current menu says 키토우올. Main skill_name29 is 히트 월. Original heat spell name was misread and its tutorial menu no longer matches the selectable skill.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=145; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,6/S6014.DAT:49016,CONFIRMED_DEFECT,MEDIUM,"Original glyphs say ヒートウォール (Heat Wall), but current menu says 키토우올. Main skill_name29 is 히트 월. Original heat spell name was misread and its tutorial menu no longer matches the selectable skill.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=147; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,6/S6014.DAT:49088,CONFIRMED_DEFECT,MEDIUM,Same equipment きぬのおび is 비단 띠 here versus equipment_name4 비단 허리띠. Cross-UI item name inconsistency; do not alter its mechanics.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=148; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,6/S6054.DAT:43E3C,CONFIRMED_DEFECT,MEDIUM,Original パレンシア uses current 파렌시아 in quiz versus resident 팔렌시아. Same named location rendered inconsistently.,Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=161; original catalog sources=['quiz107']
DAT_UI,6/S6054.DAT:44428,CONFIRMED_DEFECT,MEDIUM,Original パレンシア uses current 파렌시아 in quiz versus resident 팔렌시아. Same named location rendered inconsistently.,Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=177; original catalog sources=['quiz107']
DAT_UI,6/S6054.DAT:45002,NEEDS_SOURCE_CONFIRMATION,MEDIUM,"Quiz チョビン is rendered 초비, whereas original final ン is present. Need established NPC name glossary/other actual dialogue comparison before prescribing 초빈; choices remain distinct.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=212; original catalog sources=['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']"
DAT_UI,6/S6054.DAT:4506E,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=213; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:450AC,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=214; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:450F6,CONFIRMED_DEFECT,MEDIUM,"Original source pixels say ニーデル (Nidel), not historical guess カーデル. Current 카델 propagates the same confirmed resident place-name misread.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=215; original catalog sources=['story_corpus', 'script_original_full', 'quiz107', 'story_all_choices_v21_translation.csv']"
DAT_UI,6/S6054.DAT:45160,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=216; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:4519E,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=217; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:4525C,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=219; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:4529A,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=220; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:4535A,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=222; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45398,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=223; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:4544A,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=225; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:4548E,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=226; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45542,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=228; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45580,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=229; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45648,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=231; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45686,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=232; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:4573A,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=234; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45778,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=235; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45836,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=237; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45874,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=238; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45940,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=240; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:4597E,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=241; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45A38,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=243; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45A80,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=244; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45AC8,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=245; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45B2C,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=246; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45BF4,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=248; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45C42,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=249; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45CA6,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=250; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45D52,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=252; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,6/S6054.DAT:45DA0,CONFIRMED_DEFECT,LOW,Same Ramada monk switches from earlier 승려: ...입니다/하십시오 to 라마다승려/...다/주마/인정하마 forms within the quiz/reward sequence; character label and speech-register consistency defect. Correct-answer facts are not changed by this finding.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=253; original catalog sources=['story_corpus', 'script_original_full', 'quiz107']"
DAT_UI,7/S7011.DAT:47D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=256; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7011.DAT:47DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=257; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7011.DAT:47E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=258; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7011.DAT:47E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=259; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7012.DAT:46D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=261; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7012.DAT:46DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=262; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7012.DAT:46E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=263; original catalog sources=['story_corpus', 'script_original_full']"
